臺中市外埔區,土城里土城西路55號(安定國小)_外埔,C0F9Q
南投縣仁愛鄉,大同村仁和路215號(梅峰農場)_梅峰,C0I48
臺北市大安區,基隆路四段144巷61號(臺灣大學大氣科學系)_公館,C1A73
澎湖縣望安鄉,東安村73-7號(望安鄉公所) - 第6河川局_望安,01W01
臺北市北投區,中央北路一段73號 - 北市府水利處_北投國小,A1A9V
南投縣草屯鎮,中山里草溪路791號 - 第3河川局_草屯(4),01H63
新北市坪林區,北宜公路(碧湖橋附近)_四堵,C0A54
新竹縣湖口鄉,信勢村3鄰成功路109號(湖口消防分隊)_湖口,C0D65
苗栗縣後龍鎮,中和里14鄰152號 - 第2河川局_南勢山,01E31
臺北市士林區,中華電信國際分公司海衛處二中心(陽明山地面電臺) - 北市府大地工程處_菁山,A1AD0
桃園市觀音區,廣福里10-42號(逸福農場)_觀音,C0C59
新北市新店區,新烏路三段43號 - 翡翠水庫_翡翠,L1A79
桃園市龍潭區,大坪里(石門水庫後池堰) - 第10河川局_石門後池,01C40
臺北市中正區,公園路64號_臺北,46692
臺北市信義區,市府路1號 - 北市府水利處_市政中心,A1AA8
新北市新莊區,中和街193號(榮富國小)_新莊,C0ACA
南投縣仁愛鄉,仁和路50號(台電仁愛服務所)_仁愛,C0I39
宜蘭縣五結鄉,國民路1號(五結國小)_五結,C0U78
宜蘭縣大同鄉,三星路八段501巷156號之1(清水地熱發電廠) - 第1河川局_清水,01U79
苗栗縣銅鑼鄉,樟樹村竹圍1號之871 - 水保局_慈惠堂,81E72
新北市石門區,山溪里10鄰九芎林13號(石門國小山溪分班附近)_富貴角,C0A92
苗栗縣銅鑼鄉,福興村文化街1號(銅鑼國小)_銅鑼,C0E78
新北市八里區,中華路三段236號 - 水保局_長坑國小,81AH6
臺北市文山區,景興路297巷(仙跡岩步道0.2K) - 北市府大地工程處_仙跡,A1AG7
新竹縣竹東鎮,(二重國小)_竹東,C0D56
臺北市南港區,研究院路三段(往木柵、深坑方向) - 北市府大地工程處_大地工程處九如,A1AC6
桃園市桃園區,成功路二段144號(桃園農工)_桃園,C0C48
新北市瑞芳區,魚寮路底(三貂嶺火車站旁) - 第10河川局_三貂嶺,01AF9
宜蘭縣大同鄉,棲蘭山 - 石門水庫_池端,21U11
臺北市內湖區,內湖金龍路100號 - 北市府水利處_碧湖國小,A1AA4
臺北市北投區,湖田段461-6地號(民航局大屯山助航臺)_大屯山,C0AC4
宜蘭縣南澳鄉,(和平事業區91林班)_觀音海岸,C1U85
新竹縣尖石鄉,錦屏村10鄰116 號 - 水保局_錦屏國小,81D64
新北市萬里區,溪底里香員林6-3號_大坪,C0A86
連江縣南竿鄉,四維村6鄰88號_馬祖,46799
臺北市北投區,稻香路復活山莊旁產業道路0K+600 - 北市府大地工程處_稻香,A1AG3
臺北市北投區,磺港路253號 - 北市府水利處_奇岩,A1AB7
新北市永和區,永平路205號(永平高中)_永和,C0AH1
新竹縣尖石鄉,(新樂村復興礦場)_鳥嘴山,C1D40
新北市瑞芳區,龍山里瑞芳街60號(瑞芳高工) - 第10河川局_瑞芳,01A38
新竹縣尖石鄉,玉峰村(玉峰國小對面) - 石門水庫_玉峰,21D15
臺北市信義區,基隆路二段99號 - 北市府水利處_三興國小,A1AA0
臺北市士林區,延平北路六段308號(社子國小)_士林,C0A9E
宜蘭縣礁溪鄉,礁溪路四段23號(礁溪國中宿舍旁)_礁溪,C0U60
桃園市復興區,高坡27號 - 水保局_高坡國小,81C71
新北市石碇區,湳窟34號附近_石碇,C0A64
臺中市和平區,(裡冷溪林道八仙山) - 第3河川局_八仙山(1),01F10
臺北市文山區,(指南水保教室旁停車場) - 北市府大地工程處_貓空,A1AD6
基隆市七堵區,華新二路21號 - 第10河川局_復興國小,NUP49
新竹縣尖石鄉,新樂村煤源 - 第2河川局_鳥嘴山,01D19
臺北市士林區,延平北路九段75巷5號 - 北市府水利處_中洲,A1AB3
新北市土城區,金城路一段90號(土城消防分隊)_土城,C0AD4
新北市新店區,北宜公路(文山事業區4林班)_四十份,C1A9N
桃園市復興區,華峻里 - 石門水庫_巴陵,21C07
臺北市士林區,中正路510號 - 北市府水利處_陽明高中,A1A9W
臺北市士林區,延平北路九段212號(臺北海洋技術學院)_社子,C0A98
宜蘭縣大同鄉,太平村(土場檢查站) - 第1河川局_土場(1),01U05
新北市三峽區,建安路67號 - 水保局_建安國小,81AI1
金門縣烈嶼鄉,(九宮碼頭售票亭)_九宮碼頭,C0W10
苗栗縣通霄鎮,福興里58-2號 - 第2河川局_大坪頂,01E33
臺北市士林區,陽明山國家公園擎天崗觀景臺南方200公尺 - 北市府大地工程處_擎天,A1AD1
桃園市蘆竹區,坑口里14鄰_蘆竹,C0C62
新北市石碇區,碧山里 - 翡翠水庫_九芎根,L1A81
桃園市龜山區,龍興街8巷20號 - 第10河川局_龍壽社區,01C57
臺北市北投區,陽明山竹子湖路2號_竹子湖,46693
臺北市文山區,木柵路四段159巷14號之1 - 北市府水利處_博嘉國小,A1AA9
新北市三芝區,育英路22號(三芝國小)_三芝,C0AD0
新北市石碇區,潭邊村石崁路25號(石碇區公所) - 第10河川局_石碇,01A13
宜蘭縣員山鄉,湖西村雙埤路福山1號(福山植物園) - 第10河川局_福山植物園,01U88
臺北市北投區,陽明山竹子湖路17-2號 - 北市府水利處_湖田國小,A1A9S
新北市金山區,(三和國小兩湖分校)_三和,C0A93
新北市瑞芳區,北37縣道(瑞侯公路) - 第10河川局_員山子,NUP81
新北市樹林區,中山路三段5號(山佳國小)_山佳,C0A52
臺東縣延平鄉,延平林道23K(紅葉山瞭望台旁)_紅葉山,C0S68
屏東縣恆春鎮,(貓鼻頭風景區)_貓鼻頭,C0R35
